id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-026-05-B,"{""question"": ""Which of the following statements about imaging in pregnant women is correct?"", ""option_a"": ""Abdominal and pelvic ultrasound is highly effective in pregnancy."", ""option_b"": ""A dose of 100 mGy or less in radiological examinations justifies termination of pregnancy."", ""option_c"": ""MRI should be avoided in all trimesters of pregnancy due to the risks associated with contrast products."", ""option_d"": ""The risk of childhood cancer following fetal irradiation has not been demonstrated at the doses used in diagnostic imaging."", ""correct_option"": ""D""}",Additional examinations,Which of the following statements about imaging in pregnant women is correct?,Abdominal and pelvic ultrasound is highly effective in pregnancy.,A dose of 100 mGy or less in radiological examinations justifies termination of pregnancy.,MRI should be avoided in all trimesters of pregnancy due to the risks associated with contrast products.,The risk of childhood cancer following fetal irradiation has not been demonstrated at the doses used in diagnostic imaging.,d
OIC-267-03-A,"{""question"": ""Which of the following conditions is characterized by a low pH, low bicarbonate (HCO3-), and low partial pressure of carbon dioxide (PCO2)?"", ""option_a"": ""Metabolic alkalosis"", ""option_b"": ""Respiratory acidosis"", ""option_c"": ""Respiratory alkalosis"", ""option_d"": ""Metabolic acidosis"", ""correct_option"": ""D""}",Definition,"Which of the following conditions is characterized by a low pH, low bicarbonate (HCO3-), and low partial pressure of carbon dioxide (PCO2)?",Metabolic alkalosis,Respiratory acidosis,Respiratory alkalosis,Metabolic acidosis,d
OIC-045-14-A,"{""question"": ""What is the primary method used to confirm a positive diagnosis of cystic fibrosis?"", ""option_a"": ""Blood test measuring glucose levels"", ""option_b"": ""Urinalysis to detect elevated levels of sodium"", ""option_c"": ""Sweat test measuring chlorine content"", ""option_d"": ""Genetic screening for specific mutations"", ""correct_option"": ""C""}",Positive diagnosis,What is the primary method used to confirm a positive diagnosis of cystic fibrosis?,Blood test measuring glucose levels,Urinalysis to detect elevated levels of sodium,Sweat test measuring chlorine content,Genetic screening for specific mutations,c
OIC-247-10-B,"{""question"": ""Which of the following is a primary risk factor for the occurrence of foot ulcers in patients with diabetes?"", ""option_a"": ""History of kidney disease"", ""option_b"": ""Neuropathy with impaired statics or deformities of the foot"", ""option_c"": ""High blood pressure"", ""option_d"": ""Obesity"", ""correct_option"": ""B""}",,Which of the following is a primary risk factor for the occurrence of foot ulcers in patients with diabetes?,History of kidney disease,Neuropathy with impaired statics or deformities of the foot,High blood pressure,Obesity,b
OIC-124-05-A,"{""question"": ""Which of the following symptoms is most directly attributable to estrogen deficiency during the climacteric period?"", ""option_a"": ""Weight gain"", ""option_b"": ""Depression"", ""option_c"": ""Sleep disorders"", ""option_d"": ""Arthralgia"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following symptoms is most directly attributable to estrogen deficiency during the climacteric period?,Weight gain,Depression,Sleep disorders,Arthralgia,c
OIC-283-07-A,"{""question"": ""Which of the following is a recommended hygienic and dietary rule for managing constipation in adults?"", ""option_a"": ""Increasing water intake significantly helps in managing constipation."", ""option_b"": ""Physical exercise is highly effective in improving constipation."", ""option_c"": ""Regular visits to the toilet and an improved defecation position are important."", ""option_d"": ""Surgery is commonly recommended as a first-line treatment for constipation."", ""correct_option"": ""C""}",Management,Which of the following is a recommended hygienic and dietary rule for managing constipation in adults?,Increasing water intake significantly helps in managing constipation.,Physical exercise is highly effective in improving constipation.,Regular visits to the toilet and an improved defecation position are important.,Surgery is commonly recommended as a first-line treatment for constipation.,c
OIC-136-09-B,"{""question"": ""Which of the following is NOT a main local anaesthetic?"", ""option_a"": ""Lidocaine"", ""option_b"": ""Mepivacaine"", ""option_c"": ""Bupivacaine"", ""option_d"": ""Procaine"", ""correct_option"": ""D""}",Management,Which of the following is NOT a main local anaesthetic?,Lidocaine,Mepivacaine,Bupivacaine,Procaine,d
OIC-136-12-B,"{""question"": ""What is the primary goal of early rehabilitation after surgery (RAC) in the context of ambulatory surgery?"", ""option_a"": ""To ensure patients stay in the hospital for at least 24 hours post-surgery"", ""option_b"": ""To promote early recovery of the patient's abilities after surgery"", ""option_c"": ""To minimize the use of anaesthesia during surgical procedures"", ""option_d"": ""To reduce the cost of surgical procedures by limiting medical supplies"", ""correct_option"": ""B""}",Management,What is the primary goal of early rehabilitation after surgery (RAC) in the context of ambulatory surgery?,To ensure patients stay in the hospital for at least 24 hours post-surgery,To promote early recovery of the patient's abilities after surgery,To minimize the use of anaesthesia during surgical procedures,To reduce the cost of surgical procedures by limiting medical supplies,b
OIC-124-06-B,"{""question"": ""What is one of the key differences between typical and atypical hot flushes?"", ""option_a"": ""Typical hot flushes usually occur without premonitory signs and are mainly nocturnal, while atypical hot flushes occur during the day and have premonitory signs."", ""option_b"": ""Atypical hot flushes do not respond to menopausal hormone treatment and can appear or reappear long after menopause."", ""option_c"": ""Typical hot flushes are always associated with other functional signs like headaches and palpitations, whereas atypical hot flushes are not."", ""option_d"": ""Atypical hot flushes are more likely to be triggered by high temperatures and emotions compared to typical hot flushes."", ""correct_option"": ""B""}",Positive diagnosis,What is one of the key differences between typical and atypical hot flushes?,"Typical hot flushes usually occur without premonitory signs and are mainly nocturnal, while atypical hot flushes occur during the day and have premonitory signs.",Atypical hot flushes do not respond to menopausal hormone treatment and can appear or reappear long after menopause.,"Typical hot flushes are always associated with other functional signs like headaches and palpitations, whereas atypical hot flushes are not.",Atypical hot flushes are more likely to be triggered by high temperatures and emotions compared to typical hot flushes.,b
OIC-198-01-A,"{""question"": ""Which of the following microcrystals is primarily associated with gout?"", ""option_a"": ""Calcium pyrophosphate crystals"", ""option_b"": ""Apatite crystals"", ""option_c"": ""Sodium urate crystals"", ""option_d"": ""Calcium phosphate crystals"", ""correct_option"": ""C""}",Definition,Which of the following microcrystals is primarily associated with gout?,Calcium pyrophosphate crystals,Apatite crystals,Sodium urate crystals,Calcium phosphate crystals,c
OIC-074-05-B,"{""question"": ""Which of the following is a key rule for the proper use of antipsychotics in patients?"", ""option_a"": ""Always combine two QT-prolonging drugs to enhance efficacy."", ""option_b"": ""Prioritize the use of first-line first-generation antipsychotics."", ""option_c"": ""Favor the drug with the fewest side effects and aim for monotherapy at the minimum effective dose."", ""option_d"": ""In emergencies, prefer the oral route over the intramuscular route for agitation."", ""correct_option"": ""C""}",Management,Which of the following is a key rule for the proper use of antipsychotics in patients?,Always combine two QT-prolonging drugs to enhance efficacy.,Prioritize the use of first-line first-generation antipsychotics.,Favor the drug with the fewest side effects and aim for monotherapy at the minimum effective dose.,"In emergencies, prefer the oral route over the intramuscular route for agitation.",c
OIC-364-07-A,"{""question"": ""When evaluating a suspected fracture in a child, which of the following imaging techniques is typically NOT indicated as a first-line examination?"", ""option_a"": ""Frontal and lateral X-ray adapted to the anatomical region"", ""option_b"": ""Comparative radiography of the homolateral bone"", ""option_c"": ""Ultrasound"", ""option_d"": ""MRI"", ""correct_option"": ""B""}",Additional examinations,"When evaluating a suspected fracture in a child, which of the following imaging techniques is typically NOT indicated as a first-line examination?",Frontal and lateral X-ray adapted to the anatomical region,Comparative radiography of the homolateral bone,Ultrasound,MRI,b
