id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-191-03-A,"{""question"": ""What is the primary purpose of a thorough clinical examination in an immunocompromised patient?"", ""option_a"": ""To quickly detect signs of severity in the patient's vital signs."", ""option_b"": ""To identify the presence of a specific disease or condition."", ""option_c"": ""To ensure the patient's safety by identifying potential complications."", ""option_d"": ""To gather information about the patient's medical history."", ""correct_option"": ""A""}",Positive diagnosis,What is the primary purpose of a thorough clinical examination in an immunocompromised patient?,To quickly detect signs of severity in the patient's vital signs.,To identify the presence of a specific disease or condition.,To ensure the patient's safety by identifying potential complications.,To gather information about the patient's medical history.,a
OIC-235-09-A,"{""question"": ""What is the typical clinical picture of acute pericarditis?"", ""option_a"": ""Recent flu-like episode"", ""option_b"": ""Young adult male with no significant cardiological history"", ""option_c"": ""Frequent recurrence or relapse (30 to 50%)"", ""option_d"": ""Rare tamponade"", ""correct_option"": ""option_b""}",Etiologies,What is the typical clinical picture of acute pericarditis?,Recent flu-like episode,Young adult male with no significant cardiological history,Frequent recurrence or relapse (30 to 50%),Rare tamponade,option_b
OIC-245-24-B,"{""question"": ""What is the typical age of newborn screening for adrenal insufficiency?"", ""option_a"": ""The first screening test performed on all newborns in France on the 3rd day of life."", ""option_b"": ""Newborn screening for adrenal insufficiency is typically performed on the 1st day of life."", ""option_c"": ""Newborn screening for adrenal insufficiency is performed on the 2nd day of life."", ""option_d"": ""Newborn screening for adrenal insufficiency is performed on the 4th day of life."", ""correct_option"": ""option_a""}",,What is the typical age of newborn screening for adrenal insufficiency?,The first screening test performed on all newborns in France on the 3rd day of life.,Newborn screening for adrenal insufficiency is typically performed on the 1st day of life.,Newborn screening for adrenal insufficiency is performed on the 2nd day of life.,Newborn screening for adrenal insufficiency is performed on the 4th day of life.,option_a
OIC-074-19-A,"{""question"": ""What is the recommended duration for prescribing zolpidem?"", ""option_a"": ""4 weeks"", ""option_b"": ""6 weeks"", ""option_c"": ""8 weeks"", ""option_d"": ""12 weeks"", ""correct_option"": ""4 weeks""}",Management,What is the recommended duration for prescribing zolpidem?,4 weeks,6 weeks,8 weeks,12 weeks,4 weeks
OIC-024-05-A,"{""question"": ""What is the definition of post partum haemorrhage (PPH)?"", ""option_a"": ""A condition that occurs in the first 24 hours after childbirth."", ""option_b"": ""A type of abnormal genital bleeding that occurs in the first 24 hours after childbirth."", ""option_c"": ""A condition that occurs in the first 24 hours after childbirth that is above 1000mL."", ""option_d"": ""A condition that occurs in the first 24 hours after childbirth that is below 500mL."", ""correct_option"": ""option_c""}",Positive diagnosis,What is the definition of post partum haemorrhage (PPH)?,A condition that occurs in the first 24 hours after childbirth.,A type of abnormal genital bleeding that occurs in the first 24 hours after childbirth.,A condition that occurs in the first 24 hours after childbirth that is above 1000mL.,A condition that occurs in the first 24 hours after childbirth that is below 500mL.,option_c
OIC-332-11-B,"{""question"": ""What is the primary indication for surgical management in cardiogenic shock?"", ""option_a"": ""Invasive mechanical ventilation"", ""option_b"": ""Pericardial drainage"", ""option_c"": ""Surgical aortic valve replacement"", ""option_d"": ""Intra-aortic balloon pump"", ""correct_option"": ""option_c""}",,What is the primary indication for surgical management in cardiogenic shock?,Invasive mechanical ventilation,Pericardial drainage,Surgical aortic valve replacement,Intra-aortic balloon pump,option_c
OIC-247-26-B,"{""question"": ""What is the most appropriate treatment for diabetic nephropathy in children?"", ""option_a"": ""Metformin"", ""option_b"": ""Insulin"", ""option_c"": ""Alpha-glucosidase inhibitors"", ""option_d"": ""Glucagon-like peptide-1 receptor agonists"", ""correct_option"": ""Metformin""}",Management,What is the most appropriate treatment for diabetic nephropathy in children?,Metformin,Insulin,Alpha-glucosidase inhibitors,Glucagon-like peptide-1 receptor agonists,metformin
OIC-188-15-B,"{""question"": ""What is a common risk factor for asthma-related death?"", ""option_a"": ""History of severe exacerbation requiring a stay in intensive care or requiring intubation and mechanical ventilation"", ""option_b"": ""Hospitalisation or emergency room visit for asthma in the previous year"", ""option_c"": ""Poor compliance with medication: discontinuation or absence of inhaled corticosteroids (ICS)"", ""option_d"": ""Active smoking and drug addiction (Cannabis+++)"", ""correct_option"": ""option_a""}",Etiologies,What is a common risk factor for asthma-related death?,History of severe exacerbation requiring a stay in intensive care or requiring intubation and mechanical ventilation,Hospitalisation or emergency room visit for asthma in the previous year,Poor compliance with medication: discontinuation or absence of inhaled corticosteroids (ICS),Active smoking and drug addiction (Cannabis+++),option_a
OIC-235-05-B,"{""question"": ""What is the preferred treatment for pericardial effusion?"", ""option_a"": ""Percutaneous or surgical pericardial drainage"", ""option_b"": ""Cauterization"", ""option_c"": ""Surgical pericardiocentesis"", ""option_d"": ""Intravenous fluid therapy"", ""correct_option"": ""option_a""}",Additional examinations,What is the preferred treatment for pericardial effusion?,Percutaneous or surgical pericardial drainage,Cauterization,Surgical pericardiocentesis,Intravenous fluid therapy,option_a
OIC-187-13-B,"{""question"": ""What is the primary mechanism of allergic contact dermatitis?"", ""option_a"": ""Type I hypersensitivity"", ""option_b"": ""Type II hypersensitivity"", ""option_c"": ""Type III hypersensitivity"", ""option_d"": ""Type IV hypersensitivity"", ""correct_option"": ""option_d""}",Physiopathology,What is the primary mechanism of allergic contact dermatitis?,Type I hypersensitivity,Type II hypersensitivity,Type III hypersensitivity,Type IV hypersensitivity,option_d
OIC-226-02-A,"{""question"": ""What are the transient risk factors that favour venous thromboembolism (VTE)?"", ""option_a"": ""Surgery with general anaesthesia > 30 min in the last 3 months"", ""option_b"": ""Traumatology"", ""option_c"": ""Gynaecology - obstetrics"", ""option_d"": ""General characteristics"", ""correct_option"": ""option_a""}",Etiologies,What are the transient risk factors that favour venous thromboembolism (VTE)?,Surgery with general anaesthesia > 30 min in the last 3 months,Traumatology,Gynaecology - obstetrics,General characteristics,option_a
OIC-082-07-A,"{""question"": ""What is the most common cause of intravitreal hemorrhage?"", ""option_a"": ""Rhegmatogenous retinal detachment (RD)"", ""option_b"": ""Terson's syndrome"", ""option_c"": ""Proliferative diabetic retinopathy"", ""option_d"": ""Anterior ischemic optic neuropathy (NOIA)"", ""correct_option"": ""option_a""}",Emergency identification,What is the most common cause of intravitreal hemorrhage?,Rhegmatogenous retinal detachment (RD),Terson's syndrome,Proliferative diabetic retinopathy,Anterior ischemic optic neuropathy (NOIA),option_a
OIC-265-09-B,"{""question"": ""What is a common symptom of urinary calculi (kidney stones) that is not typically associated with renal colic?"", ""option_a"": ""Haematuria"", ""option_b"": ""Cholelithiasis"", ""option_c"": ""Haematuria"", ""option_d"": ""Urinary infections"", ""correct_option"": ""C""}",Positive diagnosis,What is a common symptom of urinary calculi (kidney stones) that is not typically associated with renal colic?,Haematuria,Cholelithiasis,Haematuria,Urinary infections,c
OIC-267-04-A,"{""question"": ""What is the primary clinical abnormality associated with life-threatening acid-base imbalances?"", ""option_a"": ""pH < 7.10 or bicarbonate < 8 mmol/L"", ""option_b"": ""Hypocalcemia"", ""option_c"": ""Hypokalemia"", ""option_d"": ""Hypocalcemia"", ""correct_option"": ""pH < 7.10 or bicarbonate < 8 mmol/L""}",Identification of the emergency,What is the primary clinical abnormality associated with life-threatening acid-base imbalances?,pH < 7.10 or bicarbonate < 8 mmol/L,Hypocalcemia,Hypokalemia,Hypocalcemia,ph < 7.10 or bicarbonate < 8 mmol/l
