id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-004-29-B,"{'question': 'Which microorganism accounted for the highest percentage of hospital-acquired infections according to the 2017 prevalence survey?', 'option_a': 'Staphylococcus aureus', 'option_b': 'Enterobacteriaceae', 'option_c': 'Pseudomonas aeruginosa', 'option_d': 'Enterococcus faecalis', 'correct_option': 'B'}",Physiopathology,Which microorganism accounted for the highest percentage of hospital-acquired infections according to the 2017 prevalence survey?,Staphylococcus aureus,Enterobacteriaceae,Pseudomonas aeruginosa,Enterococcus faecalis,b
OIC-004-08-A,"{'question': 'What is the primary purpose of antisepsis in healthcare settings?', 'option_a': 'To sterilize medical instruments.', 'option_b': 'To clean hospital floors.', 'option_c': 'To reduce microorganisms on living tissues.', 'option_d': 'To disinfect air in operating rooms.', 'correct_option': 'C'}",Definition,What is the primary purpose of antisepsis in healthcare settings?,To sterilize medical instruments.,To clean hospital floors.,To reduce microorganisms on living tissues.,To disinfect air in operating rooms.,c
OIC-004-32-B,"{'question': 'What is a key diagnostic criterion for a nosocomial urinary tract infection in patients without bladder catheterization?', 'option_a': 'Positive ECBU > 10^3 microorganisms/ml and leucocyturia > 10^4 leucocytes/ml', 'option_b': 'Asymptomatic bacteriuria', 'option_c': 'Positive ECBU > 10^5 microorganisms/ml and no more than 2 microorganisms', 'option_d': 'Fever > 38°C without any other symptoms', 'correct_option': 'A'}",Definition,What is a key diagnostic criterion for a nosocomial urinary tract infection in patients without bladder catheterization?,Positive ECBU > 10^3 microorganisms/ml and leucocyturia > 10^4 leucocytes/ml,Asymptomatic bacteriuria,Positive ECBU > 10^5 microorganisms/ml and no more than 2 microorganisms,Fever > 38°C without any other symptoms,a
OIC-004-46-A,"{'question': 'What is a key measure in preventing healthcare-associated infections (HCAIs)?', 'option_a': 'Increasing antibiotic usage.', 'option_b': 'Regular assessment of compliance through audits.', 'option_c': 'Limiting microbiological monitoring to air only.', 'option_d': 'Focusing solely on surgical site infections.', 'correct_option': 'B'}",,What is a key measure in preventing healthcare-associated infections (HCAIs)?,Increasing antibiotic usage.,Regular assessment of compliance through audits.,Limiting microbiological monitoring to air only.,Focusing solely on surgical site infections.,b
OIC-004-49-B,"{'question': 'What is one of the purposes of the healthcare quality and safety indicators introduced by the Ministry of Health and the Haute Autorité de Santé in France?', 'option_a': 'To increase the number of hospital staff', 'option_b': 'To assess the performance of healthcare establishments', 'option_c': 'To eliminate all nosocomial infections', 'option_d': 'To reduce healthcare costs by 50%', 'correct_option': 'B'}",Definition,What is one of the purposes of the healthcare quality and safety indicators introduced by the Ministry of Health and the Haute Autorité de Santé in France?,To increase the number of hospital staff,To assess the performance of healthcare establishments,To eliminate all nosocomial infections,To reduce healthcare costs by 50%,b
OIC-004-04-B,"{'question': 'What is a significant contributor to the overall cost of healthcare-associated infections (HCAIs) in Europe?', 'option_a': 'Antibiotic therapy costs, representing nearly half of the total expenses.', 'option_b': 'The additional length of hospital stay, accounting for 2/3 to 3/4 of the extra costs.', 'option_c': 'The cost of prevention programs, which are more expensive than treating infections.', 'option_d': 'The Higham score, used to assess the severity of infections.', 'correct_option': 'B'}",Epidemiology,What is a significant contributor to the overall cost of healthcare-associated infections (HCAIs) in Europe?,"Antibiotic therapy costs, representing nearly half of the total expenses.","The additional length of hospital stay, accounting for 2/3 to 3/4 of the extra costs.","The cost of prevention programs, which are more expensive than treating infections.","The Higham score, used to assess the severity of infections.",b
OIC-004-25-B,"{'question': 'Which of the following best describes the role of Experience Feedback Committees (CREX) in risk management?', 'option_a': 'CREX focuses on the financial auditing of healthcare facilities.', 'option_b': 'CREX conducts systemic analysis of undesirable events to improve patient safety.', 'option_c': 'CREX is responsible for the direct treatment of patients in emergencies.', 'option_d': 'CREX handles the distribution of medical supplies to hospitals.', 'correct_option': 'B'}",,Which of the following best describes the role of Experience Feedback Committees (CREX) in risk management?,CREX focuses on the financial auditing of healthcare facilities.,CREX conducts systemic analysis of undesirable events to improve patient safety.,CREX is responsible for the direct treatment of patients in emergencies.,CREX handles the distribution of medical supplies to hospitals.,b
OIC-004-03-A,"{'question': ""What is a 'Risk Bearing Event' (RBE) in the context of healthcare safety?"", 'option_a': 'An event that causes harm to a patient and interrupts initial care.', 'option_b': 'An event that could have harmed a patient but was avoided due to safety measures.', 'option_c': 'An event that results in death or life-threatening conditions.', 'option_d': 'An event that requires specific treatment and has irreversible consequences.', 'correct_option': 'B'}",,What is a 'Risk Bearing Event' (RBE) in the context of healthcare safety?,An event that causes harm to a patient and interrupts initial care.,An event that could have harmed a patient but was avoided due to safety measures.,An event that results in death or life-threatening conditions.,An event that requires specific treatment and has irreversible consequences.,b
OIC-004-33-B,"{'question': 'What is required for the diagnosis of nosocomial pneumonia according to CTINILS guidelines?', 'option_a': 'A suggestive radiological image and at least two clinical signs', 'option_b': 'A suggestive radiological image and microbiological documentation only', 'option_c': 'A suggestive radiological image, clinical signs, and microbiological documentation', 'option_d': 'A suggestive radiological image and at least one clinical sign', 'correct_option': 'd'}",Positive diagnosis,What is required for the diagnosis of nosocomial pneumonia according to CTINILS guidelines?,A suggestive radiological image and at least two clinical signs,A suggestive radiological image and microbiological documentation only,"A suggestive radiological image, clinical signs, and microbiological documentation",A suggestive radiological image and at least one clinical sign,d
OIC-004-23-B,"{'question': 'What is the primary goal of A Posteriori (Reactive) Risk Prevention in healthcare?', 'option_a': 'To proactively prevent all potential risks before they occur.', 'option_b': 'To analyze past undesirable events and adapt procedures to prevent recurrence.', 'option_c': 'To implement immediate corrective actions without thorough analysis.', 'option_d': 'To ensure all healthcare staff are trained in risk management techniques.', 'correct_option': 'B'}",,What is the primary goal of A Posteriori (Reactive) Risk Prevention in healthcare?,To proactively prevent all potential risks before they occur.,To analyze past undesirable events and adapt procedures to prevent recurrence.,To implement immediate corrective actions without thorough analysis.,To ensure all healthcare staff are trained in risk management techniques.,b
OIC-004-30-B,"{'question': 'What is the prevalence of healthcare-associated infections (HCAIs) in France according to the National Prevalence Survey 2017?', 'option_a': '10%, or 1 in 10 patients', 'option_b': '5%, or 1 in 20 patients', 'option_c': '15%, or 1 in 7 patients', 'option_d': '20%, or 1 in 5 patients', 'correct_option': 'B'}",Epidemiology,What is the prevalence of healthcare-associated infections (HCAIs) in France according to the National Prevalence Survey 2017?,"10%, or 1 in 10 patients","5%, or 1 in 20 patients","15%, or 1 in 7 patients","20%, or 1 in 5 patients",b
OIC-004-16-A,"{'question': 'What is the primary recommended method for hand hygiene to prevent Healthcare-Associated Infections (HCAI)?', 'option_a': 'Washing hands with soap and water', 'option_b': 'Using hydroalcoholic solution (SHA)', 'option_c': 'Wearing gloves at all times', 'option_d': 'Using hand sanitizer only when hands are visibly dirty', 'correct_option': 'B'}",Management,What is the primary recommended method for hand hygiene to prevent Healthcare-Associated Infections (HCAI)?,Washing hands with soap and water,Using hydroalcoholic solution (SHA),Wearing gloves at all times,Using hand sanitizer only when hands are visibly dirty,b
OIC-004-11-A,"{'question': 'What is the primary purpose of detersion in the context of patient care?', 'option_a': 'To sterilize medical instruments', 'option_b': 'To remove external organic matter from the skin', 'option_c': 'To apply antiseptics directly to wounds', 'option_d': 'To enhance the effectiveness of antibiotics', 'correct_option': 'B'}",Definition,What is the primary purpose of detersion in the context of patient care?,To sterilize medical instruments,To remove external organic matter from the skin,To apply antiseptics directly to wounds,To enhance the effectiveness of antibiotics,b
OIC-004-02-A,"{'question': 'What is the primary focus of patient safety according to the WHO 2009 definition?', 'option_a': 'Profit maximization', 'option_b': 'Risk minimization related to health interventions', 'option_c': 'Increasing patient satisfaction', 'option_d': 'Reducing healthcare costs', 'correct_option': 'B'}",Definition,What is the primary focus of patient safety according to the WHO 2009 definition?,Profit maximization,Risk minimization related to health interventions,Increasing patient satisfaction,Reducing healthcare costs,b
