id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-246-09-B,"{'question': 'At what life stage is gynecomastia most commonly due to the transplacental passage of maternal estrogens?', 'option_a': 'Newborn', 'option_b': 'Pubertal', 'option_c': 'Adulthood', 'option_d': 'Elderly', 'correct_option': 'A'}",Etiologies,At what life stage is gynecomastia most commonly due to the transplacental passage of maternal estrogens?,Newborn,Pubertal,Adulthood,Elderly,a
OIC-246-01-A,"{'question': 'What is gynecomastia?', 'option_a': 'An increase in male breast tissue due to hormone imbalance', 'option_b': 'A condition causing pain in male chest muscles', 'option_c': 'A rare form of male breast cancer', 'option_d': 'A common skin condition in the peri-areolar region', 'correct_option': 'A'}",Definition,What is gynecomastia?,An increase in male breast tissue due to hormone imbalance,A condition causing pain in male chest muscles,A rare form of male breast cancer,A common skin condition in the peri-areolar region,a
OIC-246-08-B,"{'question': ""Which of the following is the most common etiology of gynecomastia in patients with Klinefelter's syndrome?"", 'option_a': 'Hyperthyroidism', 'option_b': 'Estrogen-secreting tumors', 'option_c': ""Klinefelter's syndrome"", 'option_d': 'Hypogonadotropic hypogonadism', 'correct_option': 'c'}",Etiologies,Which of the following is the most common etiology of gynecomastia in patients with Klinefelter's syndrome?,Hyperthyroidism,Estrogen-secreting tumors,Klinefelter's syndrome,Hypogonadotropic hypogonadism,c
OIC-246-02-B,"{'question': 'What primarily determines the development of gynecomastia in men?', 'option_a': 'Total levels of testosterone and estrogen', 'option_b': 'The ratio of free testosterone to free estradiol', 'option_c': 'The absolute amount of TeBG', 'option_d': 'Peripheral conversion rates of testosterone', 'correct_option': 'B'}",Physiopathology,What primarily determines the development of gynecomastia in men?,Total levels of testosterone and estrogen,The ratio of free testosterone to free estradiol,The absolute amount of TeBG,Peripheral conversion rates of testosterone,b
OIC-246-05-B,"{'question': 'What is a common mechanism by which cirrhosis leads to gynecomastia?', 'option_a': 'Increased androgen production', 'option_b': 'Decreased TeBG synthesis', 'option_c': 'Increased free estradiol concentrations', 'option_d': 'Direct alcohol toxicity', 'correct_option': 'C'}",Etiologies,What is a common mechanism by which cirrhosis leads to gynecomastia?,Increased androgen production,Decreased TeBG synthesis,Increased free estradiol concentrations,Direct alcohol toxicity,c
OIC-230-04-A,"{'question': 'Which of the following is not considered a cardiovascular emergency that can cause acute chest pain?', 'option_a': 'Aortic dissection', 'option_b': 'Acute coronary syndrome', 'option_c': 'Gastric ulcer', 'option_d': 'Pulmonary embolism', 'correct_option': 'C'}",Positive diagnosis,Which of the following is not considered a cardiovascular emergency that can cause acute chest pain?,Aortic dissection,Acute coronary syndrome,Gastric ulcer,Pulmonary embolism,c
OIC-230-09-A,"{'question': 'Which test is specifically used to rule out pulmonary embolism if the suspicion is low or moderate?', 'option_a': 'Ultrasensitive Troponins', 'option_b': 'D-dimer', 'option_c': 'CRP', 'option_d': 'Blood Gas Analysis', 'correct_option': 'B'}",Additional tests,Which test is specifically used to rule out pulmonary embolism if the suspicion is low or moderate?,Ultrasensitive Troponins,D-dimer,CRP,Blood Gas Analysis,b
OIC-230-02-A,"{'question': 'Which of the following is a sign of hemodynamic distress in a patient with acute chest pain?', 'option_a': 'Increased alertness', 'option_b': 'Signs of shock', 'option_c': 'Normal breathing', 'option_d': 'Stable heart rate', 'correct_option': 'B'}",Identification of the emergency,Which of the following is a sign of hemodynamic distress in a patient with acute chest pain?,Increased alertness,Signs of shock,Normal breathing,Stable heart rate,b
OIC-230-11-B,"{'question': 'Which diagnostic method is preferred for aortic dissection in a hemodynamically unstable patient?', 'option_a': 'Trans-Thoracic Echocardiography (TTE)', 'option_b': 'Thoracic Angioscan', 'option_c': 'Trans-Oesophageal Echocardiography (TEE)', 'option_d': 'MRI', 'correct_option': 'A'}",Additional examinations,Which diagnostic method is preferred for aortic dissection in a hemodynamically unstable patient?,Trans-Thoracic Echocardiography (TTE),Thoracic Angioscan,Trans-Oesophageal Echocardiography (TEE),MRI,a
OIC-230-07-A,"{'question': 'Which ECG finding is most characteristic of an acute coronary syndrome with ST-segment elevation?', 'option_a': 'Sinus tachycardia and S1Q3 pattern', 'option_b': 'Diffuse ST segment elevation without mirror changes', 'option_c': 'ST elevation ≥ 2 mm in precordial leads', 'option_d': 'Normal ECG with negative T waves', 'correct_option': 'C'}",Additional examinations,Which ECG finding is most characteristic of an acute coronary syndrome with ST-segment elevation?,Sinus tachycardia and S1Q3 pattern,Diffuse ST segment elevation without mirror changes,ST elevation ≥ 2 mm in precordial leads,Normal ECG with negative T waves,c
OIC-230-08-A,"{'question': 'What is the role of chest X-ray in diagnosing cardiovascular emergencies with acute chest pain?', 'option_a': 'Essential for confirming acute coronary syndrome (ACS).', 'option_b': 'Sufficient alone to confirm aortic dissection.', 'option_c': 'Assists in diagnosing and differentiating conditions like pneumothorax.', 'option_d': 'Always shows abnormalities in pulmonary embolism.', 'correct_option': 'C'}",Additional examinations,What is the role of chest X-ray in diagnosing cardiovascular emergencies with acute chest pain?,Essential for confirming acute coronary syndrome (ACS).,Sufficient alone to confirm aortic dissection.,Assists in diagnosing and differentiating conditions like pneumothorax.,Always shows abnormalities in pulmonary embolism.,c
OIC-230-12-B,"{'question': 'Which of the following is a common cause of stress angina?', 'option_a': 'Tight aortic stenosis', 'option_b': 'Hypotension', 'option_c': 'Bradycardia', 'option_d': 'Hypothyroidism', 'correct_option': 'A'}",Etiologies,Which of the following is a common cause of stress angina?,Tight aortic stenosis,Hypotension,Bradycardia,Hypothyroidism,a
OIC-230-14-A,"{'question': 'Which of the following is a main extra-thoracic cause of chest pain?', 'option_a': 'Pneumonia', 'option_b': 'Pancreatitis', 'option_c': 'Myocardial infarction', 'option_d': 'Asthma', 'correct_option': 'B'}",Etiologies,Which of the following is a main extra-thoracic cause of chest pain?,Pneumonia,Pancreatitis,Myocardial infarction,Asthma,b
OIC-230-10-B,"{'question': 'What is the recommended course of action if the time from ECG diagnosis of ST+ ACS to arrival in the angiography suite exceeds 120 minutes?', 'option_a': 'Primary angioplasty is still recommended.', 'option_b': 'Fibrinolysis is preferred unless contraindicated.', 'option_c': 'Immediate coronary bypass surgery is required.', 'option_d': 'Medical treatment alone is sufficient.', 'correct_option': 'B'}",,What is the recommended course of action if the time from ECG diagnosis of ST+ ACS to arrival in the angiography suite exceeds 120 minutes?,Primary angioplasty is still recommended.,Fibrinolysis is preferred unless contraindicated.,Immediate coronary bypass surgery is required.,Medical treatment alone is sufficient.,b
OIC-230-06-A,"{'question': 'What is an important initial step in diagnosing cardiovascular emergencies according to the diagnostic approach?', 'option_a': 'Performing immediate surgery', 'option_b': 'Anamnesis and assessing pain characteristics', 'option_c': 'Administering pain medication', 'option_d': 'Starting chemotherapy', 'correct_option': 'B'}",Positive diagnosis,What is an important initial step in diagnosing cardiovascular emergencies according to the diagnostic approach?,Performing immediate surgery,Anamnesis and assessing pain characteristics,Administering pain medication,Starting chemotherapy,b
OIC-230-13-A,"{'question': 'Which of the following is NOT a main thoracic cause of acute chest pain outside the four cardiovascular emergencies?', 'option_a': 'Pneumothorax', 'option_b': 'Musculoskeletal parietal pain', 'option_c': 'Pleural effusion', 'option_d': 'Hypertension', 'correct_option': 'D'}",Etiologies,Which of the following is NOT a main thoracic cause of acute chest pain outside the four cardiovascular emergencies?,Pneumothorax,Musculoskeletal parietal pain,Pleural effusion,Hypertension,d
OIC-230-05-A,"{'question': 'Which of the following is a characteristic symptom of aortic dissection?', 'option_a': 'Gradual onset of mild chest pain', 'option_b': 'Asymmetric blood pressure', 'option_c': 'Consistent high fever', 'option_d': 'Sharp pain relieved by rest', 'correct_option': 'B'}",,Which of the following is a characteristic symptom of aortic dissection?,Gradual onset of mild chest pain,Asymmetric blood pressure,Consistent high fever,Sharp pain relieved by rest,b
OIC-230-01-A,"{'question': 'Which of the following best defines acute chest pain?', 'option_a': 'Pain in the chest lasting more than a month', 'option_b': 'Sudden pain or discomfort in the region of the rib cage', 'option_c': 'Gradual discomfort in the lower abdomen', 'option_d': 'Persistent pain in the neck', 'correct_option': 'B'}",Definition,Which of the following best defines acute chest pain?,Pain in the chest lasting more than a month,Sudden pain or discomfort in the region of the rib cage,Gradual discomfort in the lower abdomen,Persistent pain in the neck,b
OIC-189-01-A,"{'question': 'What is a common cause of secondary immune deficiency?', 'option_a': 'Genetic mutations', 'option_b': 'Corticosteroid therapy', 'option_c': 'Congenital asplenia', 'option_d': 'Increased white blood cell production', 'correct_option': 'B'}",Definition,What is a common cause of secondary immune deficiency?,Genetic mutations,Corticosteroid therapy,Congenital asplenia,Increased white blood cell production,b
OIC-189-07-B,"{'question': 'Which first-line paraclinical examination is suggested when hypogammaglobulinemia is associated with hypoalbuminemia?', 'option_a': 'Immunofixation', 'option_b': 'Proteinuria/24 h or proteinuria/creatinuria', 'option_c': 'T and B lymphocyte phenotyping', 'option_d': 'CT scan', 'correct_option': 'B'}",Additional tests,Which first-line paraclinical examination is suggested when hypogammaglobulinemia is associated with hypoalbuminemia?,Immunofixation,Proteinuria/24 h or proteinuria/creatinuria,T and B lymphocyte phenotyping,CT scan,b
OIC-189-02-B,"{'question': 'Which of the following primary immune deficiencies is frequently revealed in adults?', 'option_a': ""Good's syndrome"", 'option_b': 'IgA deficiency', 'option_c': 'CD4 lymphopenia', 'option_d': 'Immune deficiencies favoring mycobacteria infections', 'correct_option': 'B'}",Epidemiology,Which of the following primary immune deficiencies is frequently revealed in adults?,Good's syndrome,IgA deficiency,CD4 lymphopenia,Immune deficiencies favoring mycobacteria infections,b
