id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-086-04-A,Etiologies,What are the main causes of ptosis?,Eye infection and allergic reaction,Paralysis of the III cranial nerve or levator muscle damage,Overuse of eye muscles and long hours of computer work,High blood pressure and diabetes,B
OIC-086-12-A,Identification of the emergency,A patient presents with acute ptosis and you suspect a lesion affecting the oculomotor nerve (III). Which of the following additional signs would most strongly suggest an intracranial retrocarotid aneurysm compressing the oculomotor nerve?,Enophthalmos,Pupillary dilation (Mydriasis),Paralysis of the superior oblique muscle,Conjunctival injection,B
OIC-086-10-B,Management,What is the recommended treatment approach for a chalazion if the initial treatment with a local corticosteroid ointment and eyelid massage is ineffective?,Immediate surgical removal of the entire eyelid,Application of a stronger corticosteroid ointment,Incision under local anesthetic to remove the encysted Meibomian gland,Laser therapy to dissolve the chalazion,C
OIC-086-02-A,Positive diagnosis,Which of the following best describes the complication associated with entropion?,Increased tear production due to eyelid misalignment,"Trichiasis, which is the rubbing of the eyelashes on the cornea",Enhanced vision clarity due to eyelid positioning,Loss of eyelashes due to constant exposure to sunlight,B
OIC-086-13-B,Epidemiology,What is the appropriate course of action if an infant exhibits persistent watery eyes due to suspected lacrimal imperforation?,Immediate surgical intervention,Consultation with an ophthalmologist if there are signs of infection,Antibiotic treatment without further investigation,Ignoring the symptoms as they resolve naturally,B
OIC-086-11-A,Management,"What is the recommended initial treatment for a stye, and what subsequent action might be necessary if the stye does not respond to this treatment?",Oral antibiotics for 8 days; no further action needed.,Antibiotic eye drop or ointment for 8 days; incision at the free edge if resistant.,Steroid eye drops for 7 days; surgical removal.,Warm compresses for 10 days; laser therapy.,B
OIC-086-03-A,Positive diagnosis,What is the primary distinction between ptosis and dermachalasis?,"Ptosis is characterized by excess skin on the eyelid, while dermachalasis involves the lowering of the eyelid.","Ptosis involves the upper eyelid covering the cornea by 1 to 2 mm, while dermachalasis presents with excess skin over the visual axis.","Ptosis is a condition affecting the lower eyelid, whereas dermachalasis affects the upper eyelid.","Dermachalasis leads to vision improvement, while ptosis causes complete blindness.",B
OIC-086-06-A,Positive diagnosis,What is a key clinical feature of a stye?,A red swelling at the base of the eyelash,A white dot at the free edge of the eyelid with possible secretions,A black dot at the free edge of the eyelid without any swelling,A blue dot surrounded by a halo of redness on the eyelid,B
OIC-086-01-A,Positive diagnosis,What is a primary complication of ectropion?,Increased intraocular pressure,Corneal exposure,Conjunctivitis,Cataract formation,B
OIC-086-05-A,Positive diagnosis,What is a defining characteristic of a chalazion compared to a stye?,It is an infection of the eyelid.,"It involves the occlusion of a meibomian gland and may last longer, up to several weeks.",It communicates freely with the free margin of the eyelid.,It presents as a painless swelling and primarily affects the conjunctival side of the eyelid.,B
OIC-086-09-B,Positive diagnosis,Which of the following is NOT a sign of malignancy in a palpebral tumour?,Rapid and continuous growth,Heterochromia,Tissue invasion,Development of multiple nodules on the eyelid,D
OIC-112-03-B,Positive diagnosis,Which of the following best describes the characteristic histological finding of pemphigus vulgaris?,Subepidermal bulla with eosinophilic infiltrate,Subepidermal bulla with linear deposition of IgG and C3 at the dermal-epidermal junction,Intraepidermal bulla with acantholysis,Intraepidermal bulla with a linear deposition of IgG and C3 on keratinocytes,C
OIC-112-04-A,Additional examinations,What is the primary purpose of conducting a skin or mucous membrane biopsy with direct immunofluorescence examination in cases of bullous dermatosis?,To irritate the skin and mucous membranes for a stronger reaction,To confirm the presence of an infectious pathogen,To identify autoimmune bullous disease or suggest non-autoimmune causes,To confirm the effectiveness of topical treatments,C
OIC-112-05-B,Etiologies,Which of the following is NOT a recognized etiology of bullous dermatosis as described in the educational content?,Bullous toxidermia,Phytophotodermatosis,Acne vulgaris,Caustic bubbles,C
OIC-112-01-A,Definition,Which of the following best describes the location and characteristic of autoimmune bullous dermatosis lesions?,"Lesions are intra-epidermal, forming taut bullae on the skin's surface.","Lesions are sub-epidermal, featuring fragile bullae with a taut roof made of the entire epidermis.","Lesions are sub-epidermal, with a taut roof composed of the entire epidermis and a flaccid floor in the dermis.","Lesions are intra-epidermal, with a bulla that easily detaches from the skin's surface upon rubbing.",C
OIC-112-02-A,Positive diagnosis,Which of the following diagnostic confirmations is necessary for a positive diagnosis of Autoimmune Bullous Dermatosis (ABD)?,Only histological analysis to determine the location of bulla formation.,Only direct immunofluorescence test to detect autoantibodies within the lesions.,Both histological analysis and direct immunofluorescence examination.,Skin biopsy followed by blood test for autoimmune markers.,C
OIC-260-13-B,Management,"In the management of clotting hematuria, which of the following interventions is recommended when there is urine retention due to bladder clotting?",Insertion of a suprapubic catheter (KT),Placement of a double-stream bladder catheter (large bore CH>18) with manual decapping and irrigation,Immediate endoscopic surgical decalcification in the operating theatre,Administration of anticoagulants to dissolve the clots,B
OIC-260-01-A,Definition,What is the correct definition of Hematuria?,"The presence of white blood cells in the urine, indicating an infection.","The abnormal presence of red blood cells in the urine, often a sign of underlying pathology.","The presence of pus in the urine, typically caused by bacterial infection.","The presence of excessive urine output, often related to diabetes or increased fluid intake.",B
OIC-260-11-A,Positive diagnosis,"Based on the diagnostic tree for hematuria, which of the following steps should be performed first in diagnosing this condition?",Immediate referral to a urologist,Collection and analysis of a urine sample,Prescription of antibiotics without further testing,Scheduling a renal ultrasound as the first diagnostic test,B
OIC-260-03-A,Positive diagnosis,What is the correct diagnostic process for identifying Microscopic and Macroscopic Hematuria based on the given educational content?,"Microscopic Hematuria is diagnosed solely by the presence of visible blood in the urine, while Macroscopic Hematuria requires additional symptoms such as pinkish urine coloration.","Microscopic Hematuria can be initially diagnosed by a urine dipstick test with a sensitivity of 90% for detecting ≥ 5 red blood cells/mm³, and must be confirmed by an Examination of the Concentration of Blood in Urine (ECBU). Macroscopic Hematuria is confirmed when blood is visible to the naked eye, generally from ≥ 500 red blood cells/mm³, and symptoms like lumbar or pelvic pain indicate a urological origin.",The severity of a disease causing Hematuria is directly related to the amount of blood detected in the urine. Microscopic Hematuria is more severe than Macroscopic Hematuria.,"Only Macroscopic Hematuria requires a confirmatory test such as an ECBU, as Microscopic Hematuria is always false-positive when detected by a urine dipstick.",B
