id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-234-07-A,"{""question"": ""In arguing the main differential diagnoses of cardiogenic pulmonary artery occlusion (PAO), which associated symptom is least likely to suggest a non-cardiogenic cause?"", ""option_a"": ""Coughing and expectoration indicative of bronchopulmonary infection"", ""option_b"": ""Wheezing and respiratory sounds suggesting asthma"", ""option_c"": ""Dullness on chest percussion suggesting pleural effusion"", ""option_d"": ""Increased heart rate and blood pressure consistent with cardiogenic shock"", ""correct_option"": ""d""}",Positive diagnosis,"In arguing the main differential diagnoses of cardiogenic pulmonary artery occlusion (PAO), which associated symptom is least likely to suggest a non-cardiogenic cause?",Coughing and expectoration indicative of bronchopulmonary infection,Wheezing and respiratory sounds suggesting asthma,Dullness on chest percussion suggesting pleural effusion,Increased heart rate and blood pressure consistent with cardiogenic shock,d
OIC-045-14-A,"{""question"": ""What is the standard test used to confirm a diagnosis of cystic fibrosis?"", ""option_a"": ""Blood test measuring chloride levels"", ""option_b"": ""Genetic sequencing of the CFTR gene"", ""option_c"": ""Sweat test measuring chloride content"", ""option_d"": ""Pulmonary function test assessing lung capacity"", ""correct_option"": ""C""}",Positive diagnosis,What is the standard test used to confirm a diagnosis of cystic fibrosis?,Blood test measuring chloride levels,Genetic sequencing of the CFTR gene,Sweat test measuring chloride content,Pulmonary function test assessing lung capacity,c
OIC-027-07-A,"{""question"": ""What is the risk of major foetal anomalies if maternal infection with rubella occurs before 11 weeks' gestation?"", ""option_a"": ""Around 25%"", ""option_b"": ""Virtually nil"", ""option_c"": ""Around 90%"", ""option_d"": ""Less than 10%"", ""correct_option"": ""C""}",,What is the risk of major foetal anomalies if maternal infection with rubella occurs before 11 weeks' gestation?,Around 25%,Virtually nil,Around 90%,Less than 10%,c
OIC-234-22-A,"{""question"": ""Which combination of symptoms and criteria are indicative of cardiogenic shock?"", ""option_a"": ""High blood pressure, peripheral perfusion, normal urine output, alert consciousness."", ""option_b"": ""Low blood pressure, signs of heart failure, oliguria, cold extremities, and low cardiac output index."", ""option_c"": ""Normal blood pressure, skin flushing, increased urine output, and normal pulmonary arterial occlusion pressure."", ""option_d"": ""Elevated blood pressure, no signs of heart failure, normal urine output, and high pulmonary arterial occlusion pressure."", ""correct_option"": ""B""}",,Which combination of symptoms and criteria are indicative of cardiogenic shock?,"High blood pressure, peripheral perfusion, normal urine output, alert consciousness.","Low blood pressure, signs of heart failure, oliguria, cold extremities, and low cardiac output index.","Normal blood pressure, skin flushing, increased urine output, and normal pulmonary arterial occlusion pressure.","Elevated blood pressure, no signs of heart failure, normal urine output, and high pulmonary arterial occlusion pressure.",b
OIC-245-05-A,"{""question"": ""What is the correct interpretation of cortisol levels 60 minutes after a synACTHene stimulation test for diagnosing adrenal insufficiency?"", ""option_a"": ""If cortisol is < 180 ng/ml (500 nmol/l), adrenal insufficiency is confirmed."", ""option_b"": ""If cortisol is > 180 ng/ml (500 nmol/l), adrenal insufficiency is confirmed."", ""option_c"": ""If cortisol is < 180 ng/ml (500 nmol/l), adrenal insufficiency is eliminated."", ""option_d"": ""If cortisol is > 180 ng/ml (500 nmol/l), adrenal insufficiency is eliminated."", ""correct_option"": ""c""}",,What is the correct interpretation of cortisol levels 60 minutes after a synACTHene stimulation test for diagnosing adrenal insufficiency?,"If cortisol is < 180 ng/ml (500 nmol/l), adrenal insufficiency is confirmed.","If cortisol is > 180 ng/ml (500 nmol/l), adrenal insufficiency is confirmed.","If cortisol is < 180 ng/ml (500 nmol/l), adrenal insufficiency is eliminated.","If cortisol is > 180 ng/ml (500 nmol/l), adrenal insufficiency is eliminated.",c
OIC-201-10-A,"{""question"": ""Under French law, which principle ensures that a person's refusal to donate organs is respected before any organ removal procedure?"", ""option_a"": ""Presumed consent"", ""option_b"": ""Anonymity between donor and recipient"", ""option_c"": ""Free donation"", ""option_d"": ""National Register of Refusals (RNR)"", ""correct_option"": ""D""}",Definition,"Under French law, which principle ensures that a person's refusal to donate organs is respected before any organ removal procedure?",Presumed consent,Anonymity between donor and recipient,Free donation,National Register of Refusals (RNR),d
OIC-102-06-A,"{""question"": ""In a case of complete paralysis of the III, IV, and VI cranial nerves, which of the following symptoms is incorrectly associated with the condition?"", ""option_a"": ""Total ptosis masking diplopia"", ""option_b"": ""Vertical and oblique diplopia, accentuated downwards and inwards"", ""option_c"": ""Convergence of the affected eye"", ""option_d"": ""Loss of hearing in the affected ear"", ""correct_option"": ""d""}",Multimedia content,"In a case of complete paralysis of the III, IV, and VI cranial nerves, which of the following symptoms is incorrectly associated with the condition?",Total ptosis masking diplopia,"Vertical and oblique diplopia, accentuated downwards and inwards",Convergence of the affected eye,Loss of hearing in the affected ear,d
OIC-234-20-A,"{""question"": ""Which class of drugs is indicated for patients with heart failure and reduced ejection fraction (EF) with an EF < 35%, who can be carefully monitored for renal function and potassium levels?"", ""option_a"": ""Converting enzyme inhibitors (ACEI)/angiotensin II antagonists in combination with a neutral endopeptidase inhibitor (sacubitril /valsartan - ARNi)"", ""option_b"": ""Beta-blockers"", ""option_c"": ""Aldosterone receptor antagonists (spironolactone or eplerenone)"", ""option_d"": ""Glifozines, Inhibitors of sodium-glucose cotransporters type 2 (iSGLT2)"", ""correct_option"": ""C""}",Management,"Which class of drugs is indicated for patients with heart failure and reduced ejection fraction (EF) with an EF < 35%, who can be carefully monitored for renal function and potassium levels?",Converting enzyme inhibitors (ACEI)/angiotensin II antagonists in combination with a neutral endopeptidase inhibitor (sacubitril /valsartan - ARNi),Beta-blockers,Aldosterone receptor antagonists (spironolactone or eplerenone),"Glifozines, Inhibitors of sodium-glucose cotransporters type 2 (iSGLT2)",c
OIC-020-14-B,"{""question"": ""In the context of health research methodology, what is the primary purpose of adjusting the association between an exposure factor and an outcome?"", ""option_a"": ""To increase the statistical significance of the raw, unadjusted measures of association."", ""option_b"": ""To neutralize the effect of confounding factors and better isolate the independent impact of the exposure factor."", ""option_c"": ""To demonstrate the direct causality between the exposure factor and the outcome without considering other variables."", ""option_d"": ""To simplify the statistical model by removing less relevant variables, thus focusing on the most significant exposure factor."", ""correct_option"": ""B""}",Definition,"In the context of health research methodology, what is the primary purpose of adjusting the association between an exposure factor and an outcome?","To increase the statistical significance of the raw, unadjusted measures of association.",To neutralize the effect of confounding factors and better isolate the independent impact of the exposure factor.,To demonstrate the direct causality between the exposure factor and the outcome without considering other variables.,"To simplify the statistical model by removing less relevant variables, thus focusing on the most significant exposure factor.",b
OIC-074-22-B,"{""question"": ""Which of the following thymoregulators is contraindicated in patients with acute intermittent porphyria?"", ""option_a"": ""Lithium salts"", ""option_b"": ""Lamotrigine"", ""option_c"": ""Valpromide"", ""option_d"": ""Carbamazepine"", ""correct_option"": ""C""}",Management,Which of the following thymoregulators is contraindicated in patients with acute intermittent porphyria?,Lithium salts,Lamotrigine,Valpromide,Carbamazepine,c
OIC-009-21-A,"{""question"": ""Which principle in research ethics emphasizes the need for fair and equitable access to healthcare, regardless of a person's background?"", ""option_a"": ""Principle of beneficence"", ""option_b"": ""Principle of non-maleficence"", ""option_c"": ""Principle of autonomy"", ""option_d"": ""Principle of justice (or equity)"", ""correct_option"": ""D""}",Definition,"Which principle in research ethics emphasizes the need for fair and equitable access to healthcare, regardless of a person's background?",Principle of beneficence,Principle of non-maleficence,Principle of autonomy,Principle of justice (or equity),d
OIC-099-06-A,"{""question"": ""What is the primary purpose of conducting an MRI scan in the diagnosis of trigeminal neuralgia?"", ""option_a"": ""To evaluate the intensity of pain discharges"", ""option_b"": ""To identify the trigger zone for pain"", ""option_c"": ""To rule out secondary neuralgia when clinical examination is strictly normal"", ""option_d"": ""To assess the patient's response to pain management strategies"", ""correct_option"": ""c""}",Positive diagnosis,What is the primary purpose of conducting an MRI scan in the diagnosis of trigeminal neuralgia?,To evaluate the intensity of pain discharges,To identify the trigger zone for pain,To rule out secondary neuralgia when clinical examination is strictly normal,To assess the patient's response to pain management strategies,c
